Gene	Graph	Position
A_JCVI_21238	1	7608
A_JCVI_3053	1	7609
A_EV087233	1	7610
A_JCVI_21154	1	7611
A_JCVI_21363	1	7612
A_JCVI_2137	1	7613
A_JCVI_7457	1	7614
A_EX059947	1	7615
A_EE471569	1	7616
A_JCVI_20230	1	7617
A_EX079614	1	7618
A_ES911854	1	7619
A_JCVI_39872	1	7620
A_JCVI_30342	1	7621
A_JCVI_1352	1	7622
A_JCVI_16339	1	7623
A_EE475977	1	7624
A_JCVI_14133	1	7625
A_JCVI_9477	1	7626
A_JCVI_5921	1	7627
A_EV165243	1	7628
A_JCVI_21964	1	7629
A_JCVI_29823	1	7630
A_EX057968	1	7631
A_ES904100	1	7632
A_JCVI_26025	1	7633
A_EX104396	1	7634
A_JCVI_11613	1	7635
A_EE450367	1	7636
A_JCVI_9949	1	7637
A_EV125321	1	7638
A_EV125404	1	7639
A_EX089780	1	7640
A_ES987742	1	7641
A_ES936169	1	7642
A_JCVI_7883	1	7643
A_JCVI_39075	1	7644
A_JCVI_27575	1	7645
A_JCVI_34048	1	7646
A_DY018233	1	7647
A_EV168166	1	7648
A_JCVI_28481	1	7649
A_EV086697	1	7650
A_JCVI_1951	1	7651
A_JCVI_22656	1	7652
A_JCVI_29751	1	7653
A_ES996148	1	7654
A_JCVI_31872	1	7655
A_JCVI_4524	1	7656
A_JCVI_37185	1	7657
A_JCVI_40389	1	7658
A_EE454755	1	7659
A_JCVI_19585	1	7660
A_JCVI_16496	1	7661
A_EX085752	1	7662
A_JCVI_28615	1	7663
A_JCVI_25658	1	7664
A_EE530992	1	7665
A_JCVI_1459	1	7666
A_EE563257	1	7667
A_EX130174	1	7668
A_RC_EX130174	1	7669
A_JCVI_19497	1	7670
A_JCVI_7910	1	7671
A_EE535251	1	7672
A_JCVI_2050	1	7673
A_JCVI_11721	1	7674
A_EX087655	1	7675
A_JCVI_5545	1	7676
A_JCVI_5643	1	7677
A_JCVI_16248	1	7678
A_ES968127	1	7679
A_RC_ES968127	1	7680
A_CX194451	1	7681
A_JCVI_26864	1	7682
A_JCVI_22484	1	7683
A_JCVI_35730	1	7684
A_JCVI_14646	1	7685
A_JCVI_39383	1	7686
A_CN725895	1	7687
A_EE403844	1	7688
A_JCVI_1564	1	7689
A_JCVI_34418	1	7690
A_DY014135	1	7691
A_JCVI_28924	1	7692
A_JCVI_29808	1	7693
A_EX132192	1	7694
A_JCVI_30667	1	7695
A_EV033998	1	7696
A_EE536932	1	7697
A_JCVI_38447	1	7698
A_ES992387	1	7699
A_JCVI_19008	1	7700
A_EV226815	1	7701
A_JCVI_15459	1	7702
A_JCVI_16009	1	7703
A_JCVI_1803	1	7704
A_JCVI_17087	1	7705
A_JCVI_39173	1	7706
A_JCVI_31657	1	7707
A_EV051887	1	7708
A_EV197442	1	7709
A_JCVI_32298	1	7710
A_JCVI_12701	1	7711
A_JCVI_30569	1	7712
A_JCVI_40552	1	7713
A_EE447697	1	7714
A_JCVI_28438	1	7715
A_JCVI_12427	1	7716
A_JCVI_13932	1	7717
A_EE435156	1	7718
A_JCVI_2388	1	7719
A_JCVI_5727	1	7720
A_JCVI_25629	1	7721
A_EE459847	1	7722
A_EV035594	1	7723
A_JCVI_29877	1	7724
A_JCVI_19156	1	7725
A_JCVI_10755	1	7726
A_JCVI_7015	1	7727
A_JCVI_22948	1	7728
A_JCVI_2655	1	7729
A_JCVI_3372	1	7730
A_JCVI_11248	1	7731
A_EV101683	1	7732
A_JCVI_22918	1	7733
A_EV101446	1	7734
A_EE562979	1	7735
A_JCVI_5648	1	7736
A_JCVI_3541	1	7737
A_EE470409	1	7738
A_JCVI_10075	1	7739
A_JCVI_31783	1	7740
A_JCVI_17244	1	7741
A_JCVI_20779	1	7742
A_EV116758	1	7743
A_JCVI_22935	1	7744
A_EV098879	1	7745
A_JCVI_31230	1	7746
A_JCVI_39600	1	7747
A_EX117927	1	7748
A_EX137089	1	7749
A_CV546729	1	7750
A_EX142447	1	7751
A_JCVI_22274	1	7752
A_JCVI_26075	1	7753
A_JCVI_10736	1	7754
A_CD834623	1	7755
A_EE564702	1	7756
A_EX120440	1	7757
A_JCVI_9079	1	7758
A_JCVI_32311	1	7759
A_JCVI_5537	1	7760
A_JCVI_25632	1	7761
A_EV216588	1	7762
A_JCVI_25532	1	7763
A_EV163295	1	7764
A_JCVI_5904	1	7765
A_JCVI_20638	1	7766
A_JCVI_20770	1	7767
A_JCVI_23747	1	7768
A_JCVI_5520	1	7769
A_EV177339	1	7770
A_JCVI_908	1	7771
A_JCVI_6343	1	7772
A_JCVI_31093	1	7773
A_JCVI_39881	1	7774
A_EE463295	1	7775
A_DY023992	1	7776
A_CX192671	1	7777
A_EE439818	1	7778
A_JCVI_238	1	7779
A_EE468019	1	7780
A_EE557834	1	7781
A_JCVI_31797	1	7782
A_JCVI_37969	1	7783
A_JCVI_28298	1	7784
A_JCVI_3474	1	7785
A_JCVI_22968	1	7786
A_JCVI_10385	1	7787
A_JCVI_5145	1	7788
A_ES265177	1	7789
A_JCVI_29070	1	7790
A_EX046911	1	7791
A_JCVI_20881	1	7792
A_ES926634	1	7793
A_EV140451	1	7794
A_JCVI_1084	1	7795
A_EV168011	1	7796
A_CD826777	1	7797
A_CD826421	1	7798
A_DY009398	1	7799
A_JCVI_19745	1	7800
A_JCVI_6950	1	7801
A_JCVI_5768	1	7802
A_EE417276	1	7803
A_JCVI_24883	1	7804
A_JCVI_15119	1	7805
A_JCVI_33	1	7806
A_JCVI_39874	1	7807
A_CX191520	1	7808
A_EE434629	1	7809
A_EV130041	1	7810
A_EV131193	1	7811
A_JCVI_18257	1	7812
A_CV432294	1	7813
A_EX086544	1	7814
A_JCVI_31627	1	7815
A_EX093731	1	7816
A_JCVI_17600	1	7817
A_JCVI_2708	1	7818
A_EV177451	1	7819
A_EX116720	1	7820
A_JCVI_4701	1	7821
A_JCVI_6458	1	7822
A_ES268668	1	7823
A_JCVI_42225	1	7824
A_JCVI_24395	1	7825
A_JCVI_4575	1	7826
A_JCVI_16025	1	7827
A_JCVI_6909	1	7828
A_JCVI_35866	1	7829
A_JCVI_40208	1	7830
A_JCVI_40948	1	7831
A_JCVI_29756	1	7832
A_AM391491	1	7833
A_JCVI_40302	1	7834
A_JCVI_3420	1	7835
A_JCVI_839	1	7836
A_JCVI_15300	1	7837
A_EV036198	1	7838
A_JCVI_29841	1	7839
A_JCVI_15257	1	7840
A_JCVI_10678	1	7841
A_JCVI_2362	1	7842
A_JCVI_29201	1	7843
A_JCVI_18960	1	7844
A_JCVI_1430	1	7845
A_JCVI_4501	1	7846
A_JCVI_29978	1	7847
A_ES913732	1	7848
A_EV089390	1	7849
A_JCVI_27002	1	7850
A_JCVI_12551	1	7851
A_JCVI_10149	1	7852
A_EV127287	1	7853
A_EV127503	1	7854
A_JCVI_26301	1	7855
A_JCVI_15798	1	7856
A_JCVI_21673	1	7857
A_JCVI_22751	1	7858
A_JCVI_21803	1	7859
A_EX051996	1	7860
A_CD832095	1	7861
A_DY014126	1	7862
A_JCVI_30981	1	7863
A_EV087195	1	7864
A_EX041514	1	7865
A_JCVI_18732	1	7866
A_JCVI_14563	1	7867
A_JCVI_39017	1	7868
A_JCVI_39414	1	7869
A_JCVI_13025	1	7870
A_JCVI_12263	1	7871
A_JCVI_40224	1	7872
A_EV178339	1	7873
A_EV144575	1	7874
A_EV029825	1	7875
A_JCVI_41625	1	7876
A_JCVI_22248	1	7877
A_ES966738	1	7878
A_JCVI_487	1	7879
A_JCVI_35042	1	7880
A_EX105955	1	7881
A_JCVI_909	1	7882
A_EX096842	1	7883
A_JCVI_5462	1	7884
A_JCVI_41091	1	7885
A_JCVI_29279	1	7886
A_JCVI_16822	1	7887
A_JCVI_29900	1	7888
A_EV164706	1	7889
A_JCVI_17742	1	7890
A_JCVI_29764	1	7891
A_ES938154	1	7892
A_JCVI_22127	1	7893
A_EV086720	1	7894
A_EX121009	1	7895
A_JCVI_29777	1	7896
A_EV107325	1	7897
A_JCVI_4397	1	7898
A_JCVI_1943	1	7899
A_JCVI_8389	1	7900
A_JCVI_32420	1	7901
A_EE548217	1	7902
A_JCVI_21281	1	7903
A_JCVI_39039	1	7904
A_EX125135	1	7905
A_EV136319	1	7906
A_JCVI_2995	1	7907
A_EV127332	1	7908
A_JCVI_25392	1	7909
A_JCVI_11987	1	7910
A_DY022410	1	7911
A_JCVI_24545	1	7912
A_ES939527	1	7913
A_JCVI_9467	1	7914
A_JCVI_11448	1	7915
A_EV058200	1	7916
A_RC_EV058200	1	7917
A_JCVI_22538	1	7918
A_JCVI_23223	1	7919
A_JCVI_27077	1	7920
A_JCVI_8962	1	7921
A_JCVI_12051	1	7922
A_JCVI_32516	1	7923
A_JCVI_237	1	7924
A_EE412847	1	7925
A_JCVI_1479	1	7926
A_EX114883	1	7927
A_EX106986	1	7928
A_EV176139	1	7929
A_JCVI_7691	1	7930
A_JCVI_9707	1	7931
A_EV177740	1	7932
A_JCVI_10243	1	7933
A_EE562376	1	7934
A_JCVI_28083	1	7935
A_JCVI_20866	1	7936
A_ES935682	1	7937
A_JCVI_31565	1	7938
A_EX094868	1	7939
A_JCVI_37828	1	7940
A_JCVI_37741	1	7941
A_JCVI_2300	1	7942
A_JCVI_34140	1	7943
A_JCVI_3211	1	7944
A_CN728390	1	7945
A_JCVI_1197	1	7946
A_CX194443	1	7947
A_JCVI_16537	1	7948
A_JCVI_14341	1	7949
A_EX107189	1	7950
A_EX060955	1	7951
A_JCVI_13579	1	7952
A_ES942447	1	7953
A_JCVI_41347	1	7954
A_JCVI_25669	1	7955
A_AM386091	1	7956
A_ES900267	1	7957
A_EX047526	1	7958
A_JCVI_13785	1	7959
A_EV120090	1	7960
A_EL588415	1	7961
A_ES966936	1	7962
A_EX049478	1	7963
A_CD828536	1	7964
A_EX097601	1	7965
A_EX122232	1	7966
A_JCVI_28800	1	7967
A_JCVI_24934	1	7968
A_JCVI_5101	1	7969
A_CX194187	1	7970
A_JCVI_20806	1	7971
A_JCVI_4084	1	7972
A_JCVI_4404	1	7973
A_CD843312	1	7974
A_JCVI_16194	1	7975
A_EV068924	1	7976
A_JCVI_13087	1	7977
A_JCVI_13432	1	7978
A_EX086642	1	7979
A_JCVI_21222	1	7980
A_JCVI_25079	1	7981
A_EV177723	1	7982
A_EE473563	1	7983
A_JCVI_35533	1	7984
A_JCVI_28014	1	7985
A_JCVI_25244	1	7986
A_JCVI_26548	1	7987
A_JCVI_39319	1	7988
A_EV038163	1	7989
A_JCVI_12899	1	7990
A_EV014113	1	7991
A_JCVI_41772	1	7992
A_EV060677	1	7993
A_EV177001	1	7994
A_DN962822	1	7995
A_CD836508	1	7996
A_ES901743	1	7997
A_EV198560	1	7998
A_EV028143	1	7999
A_EX120082	1	8000
A_JCVI_29561	1	8001
A_EV098198	1	8002
A_EV071572	1	8003
A_JCVI_7061	1	8004
A_JCVI_27738	1	8005
A_CX272488	1	8006
A_JCVI_29503	1	8007
A_JCVI_13263	1	8008
A_JCVI_3126	1	8009
A_JCVI_26971	1	8010
A_JCVI_7156	1	8011
A_EE468869	1	8012
A_JCVI_38566	1	8013
A_EX061003	1	8014
A_EE440077	1	8015
A_EX057225	1	8016
A_JCVI_37505	1	8017
A_EE417218	1	8018
A_CD816471	1	8019
A_EV060295	1	8020
A_CD829788	1	8021
A_JCVI_11672	1	8022
A_JCVI_32291	1	8023
A_JCVI_2021	1	8024
A_JCVI_30381	1	8025
A_JCVI_9972	1	8026
A_JCVI_24043	1	8027
A_JCVI_41714	1	8028
A_JCVI_8042	1	8029
A_JCVI_30149	1	8030
A_EE479688	1	8031
A_JCVI_31878	1	8032
A_EV040719	1	8033
A_ES946486	1	8034
A_JCVI_28736	1	8035
A_JCVI_37945	1	8036
A_JCVI_9934	1	8037
A_JCVI_26081	1	8038
A_EL590014	1	8039
A_JCVI_34887	1	8040
A_CN736789	1	8041
A_EX050436	1	8042
A_JCVI_27529	1	8043
A_JCVI_23572	1	8044
A_JCVI_12488	1	8045
A_CX266395	1	8046
A_CO749549	1	8047
A_JCVI_19906	1	8048
A_JCVI_12164	1	8049
A_JCVI_3666	1	8050
A_EV093789	1	8051
A_EX046257	1	8052
A_AM058095	1	8053
A_EV115697	1	8054
A_EX104091	1	8055
A_EV198934	1	8056
A_JCVI_16395	1	8057
A_JCVI_31949	1	8058
A_EX116830	1	8059
A_JCVI_16020	1	8060
A_EX089125	1	8061
A_JCVI_14468	1	8062
A_JCVI_13416	1	8063
A_JCVI_814	1	8064
A_JCVI_20911	1	8065
A_JCVI_20859	1	8066
A_JCVI_37148	1	8067
A_DY027977	1	8068
A_JCVI_36000	1	8069
A_EV225454	1	8070
A_EV223282	1	8071
A_JCVI_26773	1	8072
A_JCVI_13254	1	8073
A_EV087364	1	8074
A_JCVI_8670	1	8075
A_JCVI_31562	1	8076
A_JCVI_16048	1	8077
A_CD825206	1	8078
A_EV105826	1	8079
A_EV106073	1	8080
A_JCVI_28477	1	8081
A_BP999962	1	8082
A_JCVI_179	1	8083
A_EV155994	1	8084
A_EV205758	1	8085
A_EL588310	1	8086
A_EX132759	1	8087
A_EE531579	1	8088
A_JCVI_36409	1	8089
A_JCVI_10469	1	8090
A_EX137618	1	8091
A_JCVI_10700	1	8092
A_JCVI_10097	1	8093
A_JCVI_1623	1	8094
A_JCVI_6068	1	8095
A_BG544222	1	8096
A_EV017026	1	8097
A_JCVI_25953	1	8098
A_ES968827	1	8099
A_L37504	1	8100
A_EE514505	1	8101
A_ES940432	1	8102
A_EE532416	1	8103
A_EX096168	1	8104
A_JCVI_32359	1	8105
A_JCVI_40970	1	8106
A_JCVI_27791	1	8107
A_JCVI_8095	1	8108
A_EE529543	1	8109
A_JCVI_32227	1	8110
A_JCVI_8052	1	8111
A_JCVI_31592	1	8112
A_JCVI_3167	1	8113
A_EX049520	1	8114
A_EE450268	1	8115
A_EE512818	1	8116
A_JCVI_15830	1	8117
A_JCVI_16564	1	8118
A_EV191278	1	8119
A_JCVI_6437	1	8120
A_ES931241	1	8121
A_EL590172	1	8122
A_JCVI_7782	1	8123
A_EE482912	1	8124
A_JCVI_20208	1	8125
A_JCVI_24175	1	8126
A_ES933197	1	8127
A_JCVI_22077	1	8128
A_JCVI_29610	1	8129
A_JCVI_39167	1	8130
A_EX131281	1	8131
A_JCVI_15391	1	8132
A_EX038069	1	8133
A_EE419588	1	8134
A_JCVI_12962	1	8135
A_ES939116	1	8136
A_JCVI_9919	1	8137
A_JCVI_10874	1	8138
A_EX101968	1	8139
A_JCVI_16986	1	8140
A_JCVI_24530	1	8141
A_RC_JCVI_24530	1	8142
A_JCVI_4121	1	8143
A_JCVI_29256	1	8144
A_EX085277	1	8145
A_JCVI_29552	1	8146
A_CD836281	1	8147
A_JCVI_31248	1	8148
A_JCVI_26177	1	8149
A_JCVI_16839	1	8150
A_JCVI_24055	1	8151
A_CD826690	1	8152
A_JCVI_26624	1	8153
A_CX268212	1	8154
A_JCVI_19680	1	8155
A_CV432096	1	8156
A_JCVI_10183	1	8157
A_DY008233	1	8158
A_JCVI_14517	1	8159
A_JCVI_23790	1	8160
A_EH413816	1	8161
A_JCVI_32989	1	8162
A_JCVI_15963	1	8163
A_EE429944	1	8164
A_EV110632	1	8165
A_JCVI_38236	1	8166
A_JCVI_10920	1	8167
A_CX271339	1	8168
A_EX048241	1	8169
A_EV192394	1	8170
A_JCVI_42337	1	8171
A_JCVI_41434	1	8172
A_ES967197	1	8173
A_EE431181	1	8174
A_EX124723	1	8175
A_AM388881	1	8176
A_JCVI_28483	1	8177
A_JCVI_41227	1	8178
A_JCVI_9756	1	8179
A_JCVI_30940	1	8180
A_JCVI_20587	1	8181
A_JCVI_42552	1	8182
A_JCVI_24543	1	8183
A_JCVI_6689	1	8184
A_JCVI_20342	1	8185
A_JCVI_25485	1	8186
A_JCVI_20903	1	8187
A_EE532444	1	8188
A_EV005420	1	8189
A_CD826143	1	8190
A_EE561009	1	8191
A_EV085706	1	8192
A_EE417530	1	8193
A_EX021621	1	8194
A_AM389155	1	8195
A_JCVI_1153	1	8196
A_EV077237	1	8197
A_EX117042	1	8198
A_JCVI_29283	1	8199
A_JCVI_34972	1	8200
A_DY023734	1	8201
A_CX187570	1	8202
A_EX066924	1	8203
A_JCVI_24519	1	8204
A_AM385174	1	8205
A_JCVI_33925	1	8206
A_JCVI_31051	1	8207
A_EE563777	1	8208
A_EX035930	1	8209
A_EE521149	1	8210
A_CK991421	1	8211
A_JCVI_26022	1	8212
A_DY009540	1	8213
A_DY027051	1	8214
A_EV217349	1	8215
A_JCVI_32214	1	8216
A_JCVI_1818	1	8217
A_EX077936	1	8218
A_JCVI_20142	1	8219
A_JCVI_28726	1	8220
A_JCVI_195	1	8221
A_JCVI_2370	1	8222
A_JCVI_41674	1	8223
A_CV433972	1	8224
A_JCVI_17434	1	8225
A_EV137879	1	8226
A_JCVI_3814	1	8227
A_JCVI_14664	1	8228
A_JCVI_22416	1	8229
A_EE568493	1	8230
A_EX098969	1	8231
A_EV102900	1	8232
A_JCVI_23464	1	8233
A_CD837077	1	8234
A_JCVI_17566	1	8235
A_JCVI_26889	1	8236
A_JCVI_39271	1	8237
A_JCVI_18887	1	8238
A_JCVI_27689	1	8239
A_JCVI_7448	1	8240
A_JCVI_15554	1	8241
A_CX196008	1	8242
A_JCVI_111	1	8243
A_EV108983	1	8244
A_JCVI_18259	1	8245
A_JCVI_26210	1	8246
A_JCVI_3527	1	8247
A_JCVI_14884	1	8248
A_EX019519	1	8249
A_JCVI_6732	1	8250
A_EV204737	1	8251
A_EV194231	1	8252
A_JCVI_17160	1	8253
A_JCVI_27974	1	8254
A_JCVI_10439	1	8255
A_JCVI_34240	1	8256
A_BG544235	1	8257
A_JCVI_17917	1	8258
A_EE440871	1	8259
A_EV065414	1	8260
A_DN192078	1	8261
A_ES907013	1	8262
A_JCVI_32221	1	8263
A_JCVI_30626	1	8264
A_EV107097	1	8265
A_JCVI_28729	1	8266
A_JCVI_28860	1	8267
A_JCVI_3842	1	8268
A_EX020286	1	8269
A_JCVI_25474	1	8270
A_JCVI_3193	1	8271
A_EE484523	1	8272
A_JCVI_41331	1	8273
A_EX128977	1	8274
A_JCVI_2855	1	8275
A_JCVI_27588	1	8276
A_EE524126	1	8277
A_CX280312	1	8278
A_ES960504	1	8279
A_CX188787	1	8280
A_EX065898	1	8281
A_JCVI_15759	1	8282
A_JCVI_8153	1	8283
A_JCVI_18882	1	8284
A_DY012632	1	8285
A_JCVI_4675	1	8286
A_JCVI_21379	1	8287
A_JCVI_26279	1	8288
A_EE483985	1	8289
A_JCVI_23957	1	8290
A_EX131870	1	8291
A_JCVI_14383	1	8292
A_JCVI_18541	1	8293
A_JCVI_13160	1	8294
A_JCVI_23713	1	8295
A_JCVI_8862	1	8296
A_JCVI_20204	1	8297
A_EE565915	1	8298
A_JCVI_19478	1	8299
A_JCVI_14750	1	8300
A_JCVI_20475	1	8301
A_CD821328	1	8302
A_EE470832	1	8303
A_JCVI_21598	1	8304
A_JCVI_11666	1	8305
A_JCVI_9188	1	8306
A_JCVI_33668	1	8307
A_EV104421	1	8308
A_JCVI_784	1	8309
A_DN961478	1	8310
A_EV025794	1	8311
A_JCVI_37895	1	8312
A_EV048906	1	8313
A_JCVI_6589	1	8314
A_JCVI_23044	1	8315
A_EV078154	1	8316
A_EX085529	1	8317
A_JCVI_861	1	8318
A_JCVI_39004	1	8319
A_EX106389	1	8320
A_EX103290	1	8321
A_JCVI_220	1	8322
A_EV093182	1	8323
A_JCVI_35800	1	8324
A_EX132426	1	8325
A_JCVI_2467	1	8326
A_JCVI_9554	1	8327
A_JCVI_25829	1	8328
A_EE568209	1	8329
A_JCVI_15614	1	8330
A_JCVI_7346	1	8331
A_JCVI_16886	1	8332
A_JCVI_8686	1	8333
A_JCVI_7396	1	8334
A_JCVI_34680	1	8335
A_JCVI_10392	1	8336
A_ES935088	1	8337
A_EV100138	1	8338
A_EX087049	1	8339
A_EX118444	1	8340
A_JCVI_40807	1	8341
A_JCVI_21019	1	8342
A_EE482743	1	8343
A_JCVI_27501	1	8344
A_JCVI_15885	1	8345
A_EX133161	1	8346
A_JCVI_40911	1	8347
A_EX018042	1	8348
A_EE474874	1	8349
A_JCVI_41381	1	8350
A_JCVI_17457	1	8351
A_JCVI_27964	1	8352
A_JCVI_32427	1	8353
A_JCVI_32769	1	8354
A_JCVI_25804	1	8355
A_JCVI_34193	1	8356
A_CN727087	1	8357
A_EX018812	1	8358
A_JCVI_37975	1	8359
A_EV122093	1	8360
A_JCVI_26127	1	8361
A_JCVI_29567	1	8362
A_JCVI_12454	1	8363
A_EX133946	1	8364
A_EV099674	1	8365
A_EE465010	1	8366
A_JCVI_9899	1	8367
A_JCVI_34042	1	8368
A_JCVI_15211	1	8369
A_JCVI_24952	1	8370
A_JCVI_12378	1	8371
A_JCVI_30375	1	8372
A_EE432166	1	8373
A_AM059003	1	8374
A_JCVI_67	1	8375
A_EV086178	1	8376
A_JCVI_26382	1	8377
A_JCVI_14855	1	8378
A_JCVI_37446	1	8379
A_JCVI_11283	1	8380
A_DY013785	1	8381
A_EV098844	1	8382
A_JCVI_12400	1	8383
A_JCVI_41136	1	8384
A_JCVI_39708	1	8385
A_JCVI_32842	1	8386
A_JCVI_42234	1	8387
A_JCVI_20462	1	8388
A_EV064061	1	8389
A_JCVI_36149	1	8390
A_JCVI_11950	1	8391
A_JCVI_9068	1	8392
A_JCVI_33376	1	8393
A_EX084957	1	8394
A_JCVI_22391	1	8395
A_JCVI_22477	1	8396
A_JCVI_16180	1	8397
A_JCVI_32926	1	8398
A_EV167329	1	8399
A_JCVI_41242	1	8400
A_ES952922	1	8401
A_JCVI_26472	1	8402
A_JCVI_39194	1	8403
A_JCVI_742	1	8404
A_ES944681	1	8405
A_JCVI_17221	1	8406
A_JCVI_7609	1	8407
A_JCVI_6158	1	8408
A_JCVI_30104	1	8409
A_JCVI_35035	1	8410
A_EV098999	1	8411
A_EV098935	1	8412
A_JCVI_19251	1	8413
A_EX090283	1	8414
A_EV194888	1	8415
A_JCVI_13265	1	8416
A_EX127932	1	8417
A_DN965971	1	8418
A_JCVI_17569	1	8419
A_JCVI_38689	1	8420
A_JCVI_16363	1	8421
A_JCVI_11505	1	8422
A_JCVI_34780	1	8423
A_JCVI_18356	1	8424
A_L38039	1	8425
A_CD826385	1	8426
A_EE420372	1	8427
A_EV124667	1	8428
A_JCVI_3860	1	8429
A_JCVI_5340	1	8430
A_EE567408	1	8431
A_JCVI_5622	1	8432
A_JCVI_28148	1	8433
A_ES985433	1	8434
A_JCVI_20238	1	8435
A_ES907807	1	8436
A_JCVI_16211	1	8437
A_JCVI_5907	1	8438
A_EV017213	1	8439
A_ES967339	1	8440
A_EV166038	1	8441
A_EV165902	1	8442
A_JCVI_36130	1	8443
A_EE566773	1	8444
A_RC_EE566773	1	8445
A_JCVI_4683	1	8446
A_JCVI_1656	1	8447
A_JCVI_31889	1	8448
A_ES985653	1	8449
A_JCVI_3409	1	8450
A_JCVI_4504	1	8451
A_EV123201	1	8452
A_JCVI_1455	1	8453
A_ES268747	1	8454
A_CX267699	1	8455
A_EV114546	1	8456
A_EV183799	1	8457
A_JCVI_7272	1	8458
A_JCVI_21021	1	8459
A_JCVI_26265	1	8460
A_JCVI_30885	1	8461
A_JCVI_28245	1	8462
A_EV211570	1	8463
A_EX094331	1	8464
A_EX071753	1	8465
A_JCVI_8035	1	8466
A_JCVI_20061	1	8467
A_DY002509	1	8468
A_JCVI_6092	1	8469
A_JCVI_15232	1	8470
A_JCVI_35564	1	8471
A_JCVI_34113	1	8472
A_ES269383	1	8473
A_ES985246	1	8474
A_JCVI_20917	1	8475
A_JCVI_35121	1	8476
A_JCVI_4759	1	8477
A_DW997756	1	8478
A_DY013547	1	8479
A_RC_DY013547	1	8480
A_JCVI_11580	1	8481
A_JCVI_12762	1	8482
A_JCVI_5324	1	8483
A_JCVI_39928	1	8484
A_JCVI_10859	1	8485
A_JCVI_10803	1	8486
A_JCVI_10968	1	8487
A_JCVI_21226	1	8488
A_JCVI_20008	1	8489
A_JCVI_27703	1	8490
A_JCVI_17614	1	8491
A_JCVI_34322	1	8492
A_JCVI_13307	1	8493
A_JCVI_34243	1	8494
A_JCVI_10216	1	8495
A_EV093023	1	8496
A_EX127400	1	8497
A_AM058753	1	8498
A_DN961060	1	8499
A_JCVI_5618	1	8500
A_JCVI_3133	1	8501
A_JCVI_37499	1	8502
A_DW999055	1	8503
A_JCVI_26326	1	8504
A_JCVI_33599	1	8505
A_JCVI_18690	1	8506
A_ES969019	1	8507
A_RC_ES969019	1	8508
A_JCVI_25897	1	8509
A_JCVI_11068	1	8510
A_EV046501	1	8511
A_JCVI_5559	1	8512
A_EV223801	1	8513
A_EX127459	1	8514
A_EV223555	1	8515
A_EV027591	1	8516
A_JCVI_20704	1	8517
A_JCVI_34760	1	8518
A_JCVI_41776	1	8519
A_JCVI_4294	1	8520
A_JCVI_1660	1	8521
A_EV163113	1	8522
A_EX087205	1	8523
A_EX101867	1	8524
A_EV103180	1	8525
A_JCVI_1541	1	8526
A_JCVI_17238	1	8527
A_JCVI_19569	1	8528
A_JCVI_18012	1	8529
A_JCVI_40116	1	8530
A_EV092970	1	8531
A_EV093037	1	8532
A_JCVI_38673	1	8533
A_EE520840	1	8534
A_JCVI_24011	1	8535
A_JCVI_31261	1	8536
A_EE455022	1	8537
A_EE508217	1	8538
A_JCVI_11977	1	8539
A_JCVI_26536	1	8540
A_JCVI_37510	1	8541
A_EE459120	1	8542
A_JCVI_28061	1	8543
A_EE424279	1	8544
A_JCVI_15421	1	8545
A_EE459913	1	8546
A_DY023398	1	8547
A_EX132896	1	8548
A_ES991654	1	8549
A_JCVI_28376	1	8550
A_EV141457	1	8551
A_JCVI_25202	1	8552
A_JCVI_18518	1	8553
A_CX271349	1	8554
A_JCVI_4000	1	8555
A_JCVI_14081	1	8556
A_JCVI_2962	1	8557
A_JCVI_23517	1	8558
A_EV125112	1	8559
A_EV125018	1	8560
A_JCVI_20765	1	8561
A_JCVI_31659	1	8562
A_JCVI_25707	1	8563
A_ES906468	1	8564
A_JCVI_39178	1	8565
A_JCVI_36436	1	8566
A_JCVI_31848	1	8567
A_ES911720	1	8568
A_JCVI_3455	1	8569
A_JCVI_2491	1	8570
A_JCVI_13925	1	8571
A_EV163255	1	8572
A_JCVI_27283	1	8573
A_JCVI_36129	1	8574
A_EE524442	1	8575
A_EE460795	1	8576
A_JCVI_18080	1	8577
A_EV043274	1	8578
A_EE517905	1	8579
A_JCVI_33964	1	8580
A_JCVI_41130	1	8581
A_JCVI_20999	1	8582
A_EV165671	1	8583
A_JCVI_18742	1	8584
A_EX073282	1	8585
A_JCVI_13279	1	8586
A_JCVI_30024	1	8587
A_JCVI_17817	1	8588
A_EV189364	1	8589
A_JCVI_30174	1	8590
A_JCVI_25074	1	8591
A_JCVI_32892	1	8592
A_EX132326	1	8593
A_JCVI_29702	1	8594
A_ES931583	1	8595
A_JCVI_26979	1	8596
A_EV155653	1	8597
A_ES937747	1	8598
A_JCVI_34398	1	8599
A_JCVI_5439	1	8600
A_EV178499	1	8601
A_CN727429	1	8602
A_JCVI_28282	1	8603
A_EV207608	1	8604
A_EE434657	1	8605
A_JCVI_10599	1	8606
A_EV068332	1	8607
A_JCVI_646	1	8608
A_CN728325	1	8609
A_EX086096	1	8610
A_JCVI_34705	1	8611
A_JCVI_2252	1	8612
A_ES936556	1	8613
A_JCVI_9303	1	8614
A_JCVI_11650	1	8615
A_EV177439	1	8616
A_ES265047	1	8617
A_JCVI_5011	1	8618
A_EE449456	1	8619
A_EV220020	1	8620
A_JCVI_17899	1	8621
A_CX187819	1	8622
